latitude,longitude,brightness,confidence,acq_date,acq_time,frp,detections,persistent,avg_brightness,avg_confidence,total_frp,nearest_site,site_type,distance_km,source_class,risk_score,risk_level
23.41049,72.43183,342.88,91,2026-09-13,48,4.71,1,False,342.88,91.0,4.71,Ahmedabad Industrial Site 1063,Cement Plant,18.340267155312805,Other Thermal Anomaly,25,Low
22.28022,73.3461,389.92,89,2026-01-21,1399,53.48,1,False,389.92,89.0,53.48,Vadodara Industrial Site 0929,Manufacturing Unit,8.696053386957841,High Intensity Fire,40,Low
23.79599,86.2098,388.23,93,2026-06-15,361,88.53,2,False,388.645,93.5,203.76,Bokaro Industrial Site 0181,Power Plant,0.018504187125623277,High Intensity Fire,70,Medium
19.02796,72.80924,409.04,98,2026-04-29,921,110.63,2,False,409.055,99.0,143.85,Mumbai Industrial Site 0338,Thermal Power Plant,0.05232326498730493,High Intensity Fire,70,Medium
26.07478,91.56656,342.89,40,2026-09-12,1645,8.41,1,False,342.89,40.0,8.41,Guwahati Industrial Site 1034,Refinery,0.6904107136623285,Other Thermal Anomaly,20,Low
20.32294,85.6281,375.94,97,2026-08-11,1705,94.95,2,False,378.96500000000003,97.5,190.04000000000002,Bhubaneswar Industrial Site 0069,Manufacturing Unit,0.05545757116876195,High Intensity Fire,70,Medium
20.00609,73.65183,373.05,92,2026-05-17,1013,36.64,2,False,389.225,94.0,88.82,Nashik Industrial Site 0235,Chemical Plant,0.07523210977305379,High Intensity Fire,70,Medium
22.69717,75.78882,408.05,95,2026-04-24,1483,88.2,1,False,408.05,95.0,88.2,Indore Industrial Site 0110,Industrial Estate,0.03618340073167099,High Intensity Fire,70,Medium
27.92279,73.19185,326.64,67,2026-03-05,754,10.93,1,False,326.64,67.0,10.93,Bikaner Industrial Site 0077,Paper Mill,5.470654092299471,Other Thermal Anomaly,0,Low
28.80138,77.07269,323.01,52,2026-06-28,1895,1.59,1,False,323.01,52.0,1.59,Faridabad Industrial Site 0662,Steel Plant,5.356399720549132,Other Thermal Anomaly,0,Low
29.28572,76.93865,336.24,49,2026-03-22,1410,17.44,1,False,336.24,49.0,17.44,Panipat Industrial Site 0767,Paper Mill,2.4692555568202597,Other Thermal Anomaly,0,Low
18.09568,73.82282,331.1,95,2026-04-12,2101,15.34,1,False,331.1,95.0,15.34,Pune Industrial Site 0824,Refinery,26.949858151648936,Other Thermal Anomaly,25,Low
20.28706,73.73677,378.68,93,2026-03-29,153,43.08,2,False,389.07500000000005,94.5,134.26,Nashik Industrial Site 0379,Manufacturing Unit,0.056216883166492385,High Intensity Fire,70,Medium
26.38261,91.72736,357.35,84,2026-03-11,2135,39.06,1,False,357.35,84.0,39.06,Guwahati Industrial Site 0506,Textile Industry,7.585458684415168,High Intensity Fire,30,Low
25.30485,86.14085,396.17,96,2026-06-21,2353,118.55,2,False,386.505,97.0,199.49,Begusarai Industrial Site 0179,Manufacturing Unit,0.0611397924690168,High Intensity Fire,70,Medium
25.71677,85.30222,385.33,97,2026-04-22,775,115.81,2,False,380.62,94.5,208.26999999999998,Patna Industrial Site 0060,Industrial Estate,0.055921447300387804,High Intensity Fire,70,Medium
31.73088,74.59679,360.24,92,2026-08-10,1349,46.95,1,False,360.24,92.0,46.95,Amritsar Industrial Site 0844,Refinery,12.283425953787905,High Intensity Fire,40,Low
18.99685,73.00478,383.77,93,2026-04-16,1090,98.5,1,False,383.77,93.0,98.5,Thane Industrial Site 0141,Power Plant,0.032910076361604874,High Intensity Fire,70,Medium
25.15312,86.56184,406.92,96,2026-02-07,1802,85.31,1,False,406.92,96.0,85.31,Munger Industrial Site 0132,Steel Plant,0.04728191161830982,High Intensity Fire,70,Medium
24.82226,84.94577,332.09,42,2026-09-13,1776,13.29,1,False,332.09,42.0,13.29,Gaya Industrial Site 0562,Steel Plant,1.6929813650716106,Other Thermal Anomaly,10,Low
25.38383,86.21323,401.51,92,2026-04-24,519,32.92,1,False,401.51,92.0,32.92,Munger Industrial Site 0180,Industrial Estate,0.04557942803158641,High Intensity Fire,70,Medium
21.90148,73.70704,343.92,86,2026-03-02,1070,13.74,1,False,343.92,86.0,13.74,Vadodara Industrial Site 0305,Chemical Plant,41.955973827237614,Other Thermal Anomaly,15,Low
23.12825,72.27999,394.86,98,2026-02-02,109,77.18,3,True,384.35999999999996,94.66666666666667,242.57,Ahmedabad Industrial Site 0391,Power Plant,0.06022321436329501,Persistent Industrial Source,90,High
22.80879,86.19919,391.71,97,2026-09-14,1582,78.89,2,False,391.59000000000003,97.0,142.53,Jamshedpur Industrial Site 0308,Thermal Power Plant,0.020015086796052933,High Intensity Fire,70,Medium
28.26377,77.16907,382.97,93,2026-08-07,1990,38.14,2,False,381.55,93.5,117.03,Faridabad Industrial Site 0326,Textile Industry,0.03801521566834554,High Intensity Fire,70,Medium
19.85005,74.91702,376.06,98,2026-06-25,1577,80.17,2,False,384.48,96.0,162.51999999999998,Aurangabad Industrial Site 0140,Industrial Estate,0.03980748672531448,High Intensity Fire,70,Medium
31.52898,75.73816,372.91,93,2026-02-12,1733,68.84,1,False,372.91,93.0,68.84,Jalandhar Industrial Site 0094,Refinery,0.05150784875740711,High Intensity Fire,70,Medium
18.48513,73.83624,322.84,88,2026-02-16,776,12.86,1,False,322.84,88.0,12.86,Pune Industrial Site 0776,Textile Industry,4.264108587104372,Other Thermal Anomaly,15,Low
20.12377,71.84276,337.52,94,2026-03-10,2383,24.31,2,False,340.59000000000003,89.5,33.43,Vapi Industrial Site 0624,Refinery,89.64645638568658,Other Thermal Anomaly,25,Low
28.50825,77.03194,405.49,92,2026-04-25,1895,42.55,2,False,391.21000000000004,94.5,143.32,Gurugram Industrial Site 0087,Paper Mill,0.020317952663451166,High Intensity Fire,70,Medium
20.288,85.7322,401.52,92,2026-09-15,1575,27.09,1,False,401.52,92.0,27.09,Bhubaneswar Industrial Site 0165,Chemical Plant,0.04563029177163203,High Intensity Fire,70,Medium
24.56802,84.81313,391.88,94,2026-07-30,459,109.54,1,False,391.88,94.0,109.54,Gaya Industrial Site 0370,Industrial Estate,0.04417626742236851,High Intensity Fire,70,Medium
23.70445,86.6548,308.16,68,2026-04-08,1806,14.76,1,False,308.16,68.0,14.76,Asansol Industrial Site 0417,Paper Mill,3.830048844194527,Other Thermal Anomaly,0,Low
22.6415,86.46046,339.87,75,2026-01-27,1056,11.12,1,False,339.87,75.0,11.12,Jamshedpur Industrial Site 0596,Textile Industry,7.21865513297298,Other Thermal Anomaly,0,Low
28.87121,77.67112,407.36,97,2026-07-25,1894,40.8,2,False,398.8,94.0,99.02,Delhi Industrial Site 0097,Paper Mill,0.04920094313632569,High Intensity Fire,70,Medium
25.46162,84.93217,318.99,65,2026-03-22,1827,17.59,1,False,318.99,65.0,17.59,Patna Industrial Site 1020,Industrial Estate,2.019886901443687,Other Thermal Anomaly,0,Low
23.11081,85.31294,390.78,93,2026-08-19,1906,92.5,1,False,390.78,93.0,92.5,Ranchi Industrial Site 0019,Manufacturing Unit,0.062344699705792095,High Intensity Fire,70,Medium
16.31488,80.57284,392.35,91,2026-08-26,1108,43.09,2,False,395.435,93.5,125.91,Vijayawada Industrial Site 0023,Cement Plant,0.04262997210769647,High Intensity Fire,70,Medium
17.51112,83.19596,391.46,92,2026-05-30,1870,91.2,3,True,386.16,93.0,226.32,Visakhapatnam Industrial Site 0310,Industrial Estate,0.0541744196137416,Persistent Industrial Source,90,High
28.68613,77.27695,384.29,94,2026-07-12,1528,106.83,2,False,383.375,96.5,142.47,Delhi Industrial Site 0193,Cement Plant,0.04699261882599152,High Intensity Fire,70,Medium
23.53797,87.47318,390.52,96,2026-07-05,677,119.62,2,False,391.655,95.5,206.55,Durgapur Industrial Site 0080,Industrial Estate,0.0751698499941603,High Intensity Fire,70,Medium
16.49212,80.72282,374.16,96,2026-04-28,1566,112.28,3,True,383.10999999999996,95.33333333333333,198.5,Vijayawada Industrial Site 0167,Paper Mill,0.06923517393750316,Persistent Industrial Source,90,High
27.86163,73.01317,374.59,91,2026-03-15,712,26.13,1,False,374.59,91.0,26.13,Bikaner Industrial Site 0941,Power Plant,11.329565038406505,High Intensity Fire,50,Medium
25.86085,84.70076,396.7,99,2026-01-21,1167,52.97,3,True,384.90000000000003,94.33333333333333,198.84,Patna Industrial Site 0012,Steel Plant,0.07186473698308687,Persistent Industrial Source,90,High
21.25588,72.68787,380.7,100,2026-04-07,2078,50.44,3,True,390.08666666666664,94.0,195.98,Surat Industrial Site 0208,Thermal Power Plant,0.03579764702127325,Persistent Industrial Source,90,High
13.79675,78.48895,337.97,94,2026-07-17,1153,18.54,2,False,329.145,88.5,34.84,Bengaluru Industrial Site 0053,Cement Plant,100.22513536818742,Other Thermal Anomaly,25,Low
28.16387,77.4089,353.79,82,2026-01-22,1121,15.4,1,False,353.79,82.0,15.4,Faridabad Industrial Site 0902,Steel Plant,6.656388124363756,High Intensity Fire,30,Low
23.79589,86.20994,389.06,94,2026-01-30,2254,115.23,2,False,388.645,93.5,203.76,Bokaro Industrial Site 0181,Power Plant,0.0347780704662883,High Intensity Fire,70,Medium
26.38875,80.42742,351.0,94,2026-05-26,1268,30.02,1,False,351.0,94.0,30.02,Kanpur Industrial Site 0059,Manufacturing Unit,4.000890142777786,High Intensity Fire,40,Low
25.3279,86.47895,388.94,93,2026-06-10,300,106.33,1,False,388.94,93.0,106.33,Munger Industrial Site 0372,Steel Plant,0.036749341983043825,High Intensity Fire,70,Medium
27.86295,73.43511,402.05,93,2026-05-27,1703,83.2,1,False,402.05,93.0,83.2,Bikaner Industrial Site 0365,Chemical Plant,0.019692194038106337,High Intensity Fire,70,Medium
22.86483,72.62884,406.66,96,2026-05-08,346,85.16,1,False,406.66,96.0,85.16,Ahmedabad Industrial Site 0007,Paper Mill,0.05841146677496905,High Intensity Fire,70,Medium
18.03017,83.27407,310.47,54,2026-05-30,901,7.35,1,False,310.47,54.0,7.35,Visakhapatnam Industrial Site 0886,Textile Industry,20.32322218917293,Other Thermal Anomaly,0,Low
26.71914,75.75409,394.02,93,2026-03-22,2245,40.87,1,False,394.02,93.0,40.87,Jaipur Industrial Site 0105,Chemical Plant,0.04380697722734975,High Intensity Fire,70,Medium
27.0407,75.91028,367.98,87,2026-07-02,1257,20.96,1,False,367.98,87.0,20.96,Jaipur Industrial Site 0921,Power Plant,11.667386236634467,High Intensity Fire,30,Low
27.04279,75.60697,378.66,99,2026-03-20,1345,65.03,2,False,376.245,95.5,160.07999999999998,Jaipur Industrial Site 0297,Paper Mill,0.05175420937302864,High Intensity Fire,70,Medium
22.67416,88.27824,407.97,100,2026-07-07,100,109.03,1,False,407.97,100.0,109.03,Kolkata Industrial Site 0387,Paper Mill,0.02405221032300263,High Intensity Fire,70,Medium
19.19856,74.78948,328.02,82,2026-06-12,1643,7.44,3,True,328.72666666666663,88.33333333333333,37.59,Aurangabad Industrial Site 0812,Steel Plant,58.105077998478336,Persistent Non-Industrial Thermal Source,35,Low
29.36691,77.01916,376.45,98,2026-01-29,1631,78.62,3,True,381.71,94.0,286.03000000000003,Panipat Industrial Site 0335,Chemical Plant,0.04823187566293043,Persistent Industrial Source,90,High
23.86021,73.30463,328.15,84,2026-03-03,67,4.32,1,False,328.15,84.0,4.32,Ahmedabad Industrial Site 0631,Power Plant,83.97744551825303,Other Thermal Anomaly,15,Low
28.26273,77.03243,362.74,99,2026-09-04,2222,70.38,1,False,362.74,99.0,70.38,Gurugram Industrial Site 0711,Power Plant,3.7356023162542313,High Intensity Fire,40,Low
24.05511,86.23213,327.04,91,2026-05-27,2094,13.11,1,False,327.04,91.0,13.11,Bokaro Industrial Site 0805,Chemical Plant,23.213775242409632,Other Thermal Anomaly,25,Low
25.16695,75.7016,308.11,76,2026-03-21,614,13.1,1,False,308.11,76.0,13.1,Kota Industrial Site 0377,Paper Mill,4.678243433888025,Other Thermal Anomaly,0,Low
26.18327,73.01093,336.84,66,2026-05-20,2197,12.68,1,False,336.84,66.0,12.68,Jodhpur Industrial Site 0606,Textile Industry,1.7205544025500952,Other Thermal Anomaly,10,Low
27.79018,76.35779,331.96,86,2026-05-29,2061,5.32,2,False,332.2,90.5,10.620000000000001,Gurugram Industrial Site 1191,Power Plant,72.3375294515215,Other Thermal Anomaly,15,Low
18.24895,73.9374,321.29,38,2026-05-28,1857,11.87,1,False,321.29,38.0,11.87,Pune Industrial Site 0824,Refinery,8.106268480476784,Other Thermal Anomaly,0,Low
25.11551,86.03828,301.32,75,2026-04-14,1867,13.28,1,False,301.32,75.0,13.28,Begusarai Industrial Site 0227,Paper Mill,8.922420515026193,Other Thermal Anomaly,0,Low
28.50818,77.03204,376.93,97,2026-04-14,51,100.77,2,False,391.21000000000004,94.5,143.32,Gurugram Industrial Site 0087,Paper Mill,0.029397963235599702,High Intensity Fire,70,Medium
9.75051,76.03199,385.4,89,2026-01-24,922,19.41,1,False,385.4,89.0,19.41,Kochi Industrial Site 0553,Cement Plant,3.7881812924543086,High Intensity Fire,40,Low
23.3788,86.01089,400.68,97,2026-08-28,1259,33.09,2,False,386.36,96.5,131.04000000000002,Bokaro Industrial Site 0325,Chemical Plant,0.024583652379257248,High Intensity Fire,70,Medium
26.82708,75.66419,406.5,93,2026-01-01,228,52.64,2,False,404.89,96.5,84.14,Jaipur Industrial Site 0009,Manufacturing Unit,0.04918297866088645,High Intensity Fire,70,Medium
22.80877,86.1992,391.47,97,2026-03-20,2074,63.64,2,False,391.59000000000003,97.0,142.53,Jamshedpur Industrial Site 0308,Thermal Power Plant,0.022262593964884544,High Intensity Fire,70,Medium
10.09058,75.98557,381.39,95,2026-04-12,2340,26.82,1,False,381.39,95.0,26.82,Kochi Industrial Site 0073,Cement Plant,11.625836367696053,High Intensity Fire,50,Medium
20.62007,72.886,355.19,94,2026-01-01,2141,35.42,1,False,355.19,94.0,35.42,Vapi Industrial Site 0432,Steel Plant,9.551220385311627,High Intensity Fire,40,Low
23.12784,72.28018,382.46,92,2026-07-09,1442,75.36,3,True,384.35999999999996,94.66666666666667,242.57,Ahmedabad Industrial Site 0391,Power Plant,0.064662161554159,Persistent Industrial Source,90,High
11.36708,76.5071,379.82,97,2026-06-25,1983,70.64,3,True,390.4533333333334,97.66666666666667,286.68,Coimbatore Industrial Site 0264,Refinery,0.0433797212255924,Persistent Industrial Source,90,High
12.93714,77.78485,397.89,99,2026-04-01,2110,103.22,2,False,394.5,99.5,162.22,Bengaluru Industrial Site 0101,Power Plant,0.06979472864801543,High Intensity Fire,70,Medium
17.66061,78.31436,381.15,93,2026-07-22,641,19.71,1,False,381.15,93.0,19.71,Hyderabad Industrial Site 0774,Refinery,6.937260570530455,High Intensity Fire,50,Medium
10.01211,76.11789,330.14,92,2026-08-23,631,17.43,3,True,330.90333333333336,92.33333333333333,32.93,Kochi Industrial Site 0217,Paper Mill,6.18622382335185,Persistent Non-Industrial Thermal Source,45,Low
26.02406,91.7492,406.83,92,2026-07-01,928,84.5,3,True,406.0933333333333,95.0,244.76,Guwahati Industrial Site 0362,Steel Plant,0.054900004544770765,Persistent Industrial Source,90,High
18.77095,73.54616,400.98,91,2026-07-25,1288,38.12,2,False,391.935,94.0,147.67,Pune Industrial Site 0392,Steel Plant,0.015112079750904055,High Intensity Fire,70,Medium
17.50082,78.55792,385.96,92,2026-03-01,183,38.17,1,False,385.96,92.0,38.17,Hyderabad Industrial Site 0294,Refinery,0.06401293237063234,High Intensity Fire,70,Medium
19.92962,75.10568,389.7,84,2026-05-01,1841,46.37,1,False,389.7,84.0,46.37,Aurangabad Industrial Site 0188,Thermal Power Plant,9.035383003723362,High Intensity Fire,40,Low
31.78495,74.93181,308.66,41,2026-03-15,2378,9.27,1,False,308.66,41.0,9.27,Amritsar Industrial Site 0364,Refinery,2.5202107788758594,Other Thermal Anomaly,0,Low
22.87401,86.42425,385.48,98,2026-07-28,1224,86.48,2,False,397.72,95.0,204.82999999999998,Jamshedpur Industrial Site 0164,Refinery,0.048723365158784955,High Intensity Fire,70,Medium
25.13979,74.07147,325.74,91,2026-01-18,883,24.85,1,False,325.74,91.0,24.85,Jodhpur Industrial Site 0174,Refinery,124.27060348041677,Other Thermal Anomaly,25,Low
31.56978,75.70681,365.67,95,2026-05-08,802,22.62,1,False,365.67,95.0,22.62,Jalandhar Industrial Site 0430,Industrial Estate,3.0281799581468514,High Intensity Fire,40,Low
18.80521,72.6912,407.56,92,2026-08-18,1947,56.07,2,False,399.46500000000003,91.5,171.66,Mumbai Industrial Site 0098,Thermal Power Plant,0.07761493083530725,High Intensity Fire,70,Medium
12.88424,80.27899,382.82,93,2026-08-02,744,103.82,3,True,389.19,94.33333333333333,212.18,Chennai Industrial Site 0100,Industrial Estate,0.05066748534363494,Persistent Industrial Source,90,High
22.59223,88.44123,404.32,91,2026-04-16,633,28.54,1,False,404.32,91.0,28.54,Kolkata Industrial Site 0195,Chemical Plant,0.03729932061018575,High Intensity Fire,70,Medium
13.22105,80.42841,328.89,35,2026-08-12,443,15.48,1,False,328.89,35.0,15.48,Chennai Industrial Site 0820,Industrial Estate,9.538110473075523,Other Thermal Anomaly,0,Low
31.66709,75.84888,401.55,99,2026-08-17,1080,108.44,2,False,404.78,95.0,205.51,Jalandhar Industrial Site 0142,Steel Plant,0.06116453188002946,High Intensity Fire,70,Medium
26.72397,80.84806,406.81,96,2026-02-05,316,117.72,1,False,406.81,96.0,117.72,Lucknow Industrial Site 0010,Industrial Estate,0.0390890559884197,High Intensity Fire,70,Medium
30.95724,75.6008,381.63,93,2026-02-28,1085,117.82,2,False,382.09000000000003,93.5,176.45999999999998,Ludhiana Industrial Site 0027,Paper Mill,0.02779873166087738,High Intensity Fire,70,Medium
22.63209,86.2294,337.78,87,2026-07-07,1052,8.28,2,False,331.63,87.0,32.269999999999996,Jamshedpur Industrial Site 0788,Thermal Power Plant,9.144470947445779,Other Thermal Anomaly,15,Low
26.1778,91.76189,397.15,96,2026-08-21,651,94.66,2,False,396.06,95.5,147.13,Guwahati Industrial Site 0218,Thermal Power Plant,0.03787846245445122,High Intensity Fire,70,Medium
21.00718,72.76713,372.7,96,2026-08-19,444,106.55,3,True,387.02,97.0,240.41000000000003,Surat Industrial Site 0160,Industrial Estate,0.0563596302751131,Persistent Industrial Source,90,High
28.46391,77.14502,377.78,92,2026-04-22,1185,109.07,2,False,390.34,94.0,218.35,Delhi Industrial Site 0385,Chemical Plant,0.06798418323360966,High Intensity Fire,70,Medium
29.42918,76.21486,332.83,95,2026-09-17,64,23.49,2,False,336.27,91.0,45.269999999999996,Panipat Industrial Site 0383,Cement Plant,58.24334371194765,Other Thermal Anomaly,25,Low
23.57794,87.12862,362.71,87,2026-09-16,96,17.86,1,False,362.71,87.0,17.86,Durgapur Industrial Site 0416,Textile Industry,4.442880944497151,High Intensity Fire,30,Low
22.11479,76.5974,322.25,93,2026-05-16,991,18.39,1,False,322.25,93.0,18.39,Indore Industrial Site 0494,Refinery,77.24705206388352,Other Thermal Anomaly,25,Low
24.27411,86.49519,320.55,84,2026-04-18,624,18.31,2,False,324.275,84.0,29.9,Asansol Industrial Site 1185,Chemical Plant,28.91652018322186,Other Thermal Anomaly,15,Low
30.80928,75.95854,330.42,93,2026-02-15,855,8.74,3,True,338.39000000000004,86.33333333333333,29.02,Ludhiana Industrial Site 0267,Paper Mill,1.7985256906480946,Persistent Industrial Source,55,Medium
23.83984,87.10918,408.58,96,2026-05-28,2328,70.38,1,False,408.58,96.0,70.38,Asansol Industrial Site 0081,Power Plant,0.05561486212887623,High Intensity Fire,70,Medium
27.96302,73.4365,388.18,90,2026-06-07,1906,21.72,1,False,388.18,90.0,21.72,Bikaner Industrial Site 0365,Chemical Plant,11.126778752868498,High Intensity Fire,50,Medium
28.32247,76.31012,330.9,82,2026-08-24,270,13.91,1,False,330.9,82.0,13.91,Gurugram Industrial Site 1191,Power Plant,25.59658739600611,Other Thermal Anomaly,15,Low
24.27397,86.49507,328.0,84,2026-06-20,473,11.59,2,False,324.275,84.0,29.9,Asansol Industrial Site 1185,Chemical Plant,28.911639161720988,Other Thermal Anomaly,15,Low
23.16489,72.10988,409.16,94,2026-08-28,40,60.3,3,True,396.6133333333334,97.33333333333333,180.35,Ahmedabad Industrial Site 0247,Paper Mill,0.06570594691920216,Persistent Industrial Source,90,High
30.74685,75.95492,353.18,83,2026-03-02,2318,49.61,1,False,353.18,83.0,49.61,Ludhiana Industrial Site 0267,Paper Mill,6.117378759205303,High Intensity Fire,30,Low
20.18999,85.79139,356.86,98,2026-01-07,1976,44.77,1,False,356.86,98.0,44.77,Bhubaneswar Industrial Site 0405,Chemical Plant,6.008841490970436,High Intensity Fire,40,Low
25.24566,92.74792,340.25,94,2026-02-24,2029,19.0,1,False,340.25,94.0,19.0,Guwahati Industrial Site 0890,Industrial Estate,89.96884127133873,Other Thermal Anomaly,25,Low
25.01898,75.64917,375.95,93,2026-03-24,149,99.98,3,True,386.03999999999996,95.33333333333333,206.55,Kota Industrial Site 0329,Manufacturing Unit,0.06510461622576069,Persistent Industrial Source,90,High
